縣市別,鄉鎮別,醫事機構代碼,醫事機構名稱,機構地址,電話區域號碼,電話號碼
臺北市,內湖區,5901113438,晶龍藥局,台北市內湖區成功路４段２１８號,02,27956255
臺北市,內湖區,5901113456,佑全內湖康寧藥局,台北市內湖區康寧路３段３９號、３９號２樓、４１號、４３號,02,26346578
臺北市,內湖區,5901113509,安安藥局,台北市內湖區康寧路１段４２號,02,87912187
臺北市,內湖區,5901113527,杏一港墘藥局,台北市內湖區港墘路８３號,02,87978746
臺北市,內湖區,5901113536,原大藥局,台北市內湖區內湖路１段７３７巷５０弄５號,02,26596358
臺北市,內湖區,5901113545,和康健保藥局,台北市內湖區文德路６６巷４１號,02,27997202
臺北市,內湖區,5901113554,葫光藥局,台北市內湖區康寧路３段５４巷６號,02,26336611
臺北市,南港區,5901120022,旭村藥局,台北市南港區興華路１１２號,02,27820948
臺北市,南港區,5901120139,裕成藥局,台北市南港區玉成街１６６巷１３號,02,27851227
臺北市,南港區,5901120175,新錦安藥局,台北市南港區南港路３段３４號,02,27825218
臺北市,南港區,5901120184,仁泰藥局,台北市南港區同德路２８號,02,27855464
臺北市,南港區,5901120308,加欣藥局,台北市南港區南港路２段２６號,02,27836222
臺北市,南港區,5901121421,祥安藥局,台北市南港區中坡南路２５號,02,26547322
臺北市,南港區,5901121449,麗康藥局,台北市南港區同德路５１號,02,26515236
臺北市,南港區,5901121501,親親藥局,台北市南港區玉成街１４０巷７號１樓,02,26537635
臺北市,南港區,5901121574,上丞藥師藥局,台北市南港區成福路１０號１樓,02,26535589
臺北市,南港區,5901121583,健園藥局,台北市南港區研究院路１段１９號１樓,02,27851567
臺北市,南港區,5901121592,忠孝藥局,台北市南港區成福路１６號,02,27862829
臺北市,南港區,5901121618,新東發藥局,台北市南港區成福路１９８號,02,27855190
臺北市,南港區,5901121627,富康活力藥局,台北市南港區研究院路１段１０１巷８號,02,27828810
臺北市,南港區,5901121672,亞博藥師藥局,台北市南港區興華路８１號,02,27838090
臺北市,南港區,5901121725,佳龍藥局,台北市南港區研究院路２段８０號,02,27885951
臺北市,南港區,5901121734,湳港藥局,台北市南港區研究院路１段１０１巷１２號,02,27892200
臺北市,南港區,5901121798,進慧藥局,台北市南港區研究院路１段１６３號,02,27887049
臺北市,南港區,5901121823,儀安健保藥局,台北市南港區同德路７４號,02,27859893
臺北市,南港區,5901121850,健涵藥局,台北市南港區舊莊街１段１４７號,02,27837285
臺北市,南港區,5901121869,南港藥局,台北市南港區南港路一段１６６號,02,27829137
臺北市,南港區,5901121896,順翔藥局,台北市南港區研究院路２段１７０號,02,27824332
臺北市,南港區,5901121903,景星藥局,台北市南港區南港路３段２６號,02,27838816
臺北市,南港區,5901121912,成恩藥局,台北市南港區成福路２３號,02,27856602
臺北市,南港區,5901121930,小藥師健保藥局,台北市南港區福德街３２０之１號,02,27867002
臺北市,南港區,5901121958,心亮藥局,台北市南港區玉成街６６之７號,02,27881677
臺北市,南港區,5901121976,杏安藥局,台北市南港區昆陽街１４０巷１６號,02,27864119
臺北市,南港區,5901121985,勝安藥局,台北市南港區舊莊街１段１６５號,02,27828450
臺北市,南港區,5901122026,杏一中坡藥局,台北市南港區中坡南路３３號、３５號,02,27827418
臺北市,南港區,5901122035,成福大藥局,臺北市南港區成福路８號,02,27859221
臺北市,南港區,5901122044,心心藥局,臺北市南港區研究院路２段７６號,02,27862586
臺北市,士林區,5901150011,南風藥局,台北市士林區美崙街１９號１樓,02,28320375
臺北市,士林區,5901150057,菁安藥局,台北市士林區美侖街１３號１樓,02,28323951
臺北市,士林區,5901150128,新興藥局,台北市士林區德行西路１１７號,02,28362643
臺北市,士林區,5901150146,坤成泰藥局,台北市士林區大南路４１２號,02,28813903
臺北市,士林區,5901150235,杏城藥局,台北市士林區天母東路２４號,02,28725144
臺北市,士林區,5901150244,佳赫藥局,台北市士林區文昌路４４號,02,28367202
臺北市,士林區,5901150271,建芳藥局,台北市士林區德行東路１４８號,02,28357172
臺北市,士林區,5901150280,慈航藥局,台北市士林區文林路４４１號,02,28815988
臺北市,士林區,5901150342,士林三安藥局,台北市士林區大南路１１號,02,28812631
臺北市,士林區,5901150351,啟宏藥局,台北市士林區大東路９０－１號１樓,02,28825811
臺北市,士林區,5901150397,博惠藥局,台北巿士林區華榮街１６號,02,28320379
臺北市,士林區,5901150459,有德堂大藥局,台北市士林區中山北路６段２２７號,02,28318387
臺北市,士林區,5901150468,太安藥局,台北市士林區延平北路５段１５７號,02,28111468
臺北市,士林區,5901150511,三原藥局,台北市士林區延平北路５段２９３號,02,28111888
臺北市,士林區,5901150548,田倉藥局,台北市士林區士東路１２４號,02,88662188
臺北市,士林區,5901150575,日康藥局,台北市士林區士東路１２號１樓,02,28358558
臺北市,士林區,5901150593,安寧藥局,台北市士林區劍潭路９１號,02,28803319
臺北市,士林區,5901150600,環安藥局,台北市士林區大南路２４４號１樓,02,28828478
臺北市,士林區,5901150682,加赫藥局,台北市士林區文昌路７６號,02,28336362
臺北市,士林區,5901150762,麗森藥局,台北市士林區天母西路５１號,02,28714152
臺北市,士林區,5901150771,天母大和藥師藥局,台北市士林區德行東路１８９－１號１樓,02,28310142
臺北市,士林區,5901150815,陽明藥局,台北市士林區菁山路１０號１樓,02,28612863
臺北市,士林區,5901151956,康鈺藥局,台北市士林區德行東路１３３號１樓,02,28313915
臺北市,士林區,5901152024,今欣藥局,台北市士林區天母西路４１巷９號１樓,02,28713129
臺北市,士林區,5901152051,士新藥局,台北市士林區文昌路６２號,02,28331332
臺北市,士林區,5901152079,資生堂藥局,台北市士林區承德路４段４０巷１７號１Ｆ,02,28857588
臺北市,士林區,5901152122,社子全民藥局,台北市士林區延平北路５段１２０號,02,28127412
臺北市,士林區,5901152131,康華藥局,台北市士林區中山北路７段１４巷２號２樓,02,28743223
臺北市,士林區,5901152186,詠恩藥局,台北市士林區延平北路５段３１６號１樓,02,28119479
臺北市,士林區,5901152293,安泰藥師藥局,台北市士林區延平北路六段８３號（實際使用：１、２樓）,02,28166977
臺北市,士林區,5901152453,家赫藥局,台北市士林區忠義街８０號１樓,02,28346453
臺北市,士林區,5901152471,得安藥局,台北市士林區文林路１４０號,02,28836336
臺北市,士林區,5901152604,達揚藥局,台北市士林區社正路３６號１樓,02,88115559
臺北市,士林區,5901152640,仁大藥局,台北市士林區社子街１３號１樓,02,88113793
臺北市,士林區,5901152659,和樹藥局,台北市士林區後港街４５巷１號１樓,02,28821188
臺北市,士林區,5901152686,三光藥局,台北市士林區延平北路５段３２０號１樓,02,28123786
臺北市,士林區,5901152720,博信藥局,台北市士林區延平北路６段６１號,02,28128295
臺北市,士林區,5901152739,芳圓藥局,台北市士林區社子街２６－１號,02,28168666
臺北市,士林區,5901152748,柏雅大藥局,台北市士林區德行西路６４號,02,88664398
臺北市,士林區,5901152793,信光藥局,台北市士林區文昌路６８號,02,28366277
臺北市,士林區,5901152837,文昌大藥局,台北市士林區文昌路７２號,02,28376196
臺北市,士林區,5901152873,幸福藥局,台北市士林區德行東路１０９巷８號,02,28346650
臺北市,士林區,5901152882,天爵藥局,台北市士林區中山北路６段４５０巷１號,02,28733759
臺北市,士林區,5901152971,石川藥師藥局,台北市士林區忠義街７０號,02,28385850
臺北市,士林區,5901153058,誼安藥局,台北市士林區通河街４２號,02,28851899
臺北市,士林區,5901153101,聖賢藥局,台北市士林區士商路５８號,02,28833046
臺北市,士林區,5901153110,美麗田藥局,台北市士林區通河街７８號,02,28855990
臺北市,士林區,5901153245,大東健保藥局,臺北市士林區大東路８６－４號,02,28834672
臺北市,士林區,5901153263,健揚藥局,台北市士林區延平北路５段２５１號,02,28163698
臺北市,士林區,5901153272,光榮藥局,台北市士林區社中街１１８號,02,28136060
臺北市,士林區,5901153325,天母康甯健保藥局,台北市士林區克強路８號,02,28366631
臺北市,士林區,5901153405,社正藥局,台北市士林區社正路１２號,02,28118704
臺北市,士林區,5901153432,大南春天生活藥局,台北市士林區大南路３１７、３１９號,02,28882196
臺北市,士林區,5901153496,躍獅忠誠藥局,台北市士林區忠義街７０號,02,28387948
臺北市,士林區,5901153503,祥新藥局,台北市士林區社子街６５號,02,28110906
臺北市,士林區,5901153521,天母台安藥局,台北市士林區天母西路３４號,02,28728017
臺北市,士林區,5901153567,華齡春天生活藥局,台北市士林區華齡街３６、３８號,02,28882156
臺北市,士林區,5901153585,德行春天生活藥局,台北市士林區德行東路７６號,02,28380306
臺北市,士林區,5901153610,家安健保藥局,台北市士林區德行東路１０９巷１１９號,02,28322182
臺北市,士林區,5901153656,德行盛康藥局,台北市士林區德行東路２０６之１號,02,28348756
臺北市,士林區,5901153665,康佑藥局,台北市士林區延平北路５段１７６號,02,28119981
臺北市,士林區,5901153674,愛佳藥局,台北市士林區承德路４段２２２之１號,02,28811199
臺北市,士林區,5901153683,安奕藥局,台北市士林區葫蘆街３０巷１２號,02,28133289
臺北市,士林區,5901153709,全予藥局,台北市士林區德行東路２２１號,02,28386955
臺北市,士林區,5901153727,前港盛康藥局,台北市士林區前港街２８號,02,28831079
臺北市,士林區,5901153745,藥本家藥局,台北市士林區中山北路７段１４巷２６號,02,28766682
臺北市,士林區,5901153790,天母盛康藥局,台北市士林區天母東路８巷８４號,02,28720208
臺北市,士林區,5901153807,中山盛康藥局,台北市士林區中山北路７段１６２號,02,28771887
臺北市,士林區,5901153816,士東台安藥局,台北市士林區士東路８６之２號（實際使用：１樓）,02,28315667
臺北市,士林區,5901153825,太和堂中西藥局,台北市士林區大東路７４號（實際使用：１樓）,02,28814122
臺北市,士林區,5901153852,躍獅芝山藥局,台北市士林區福華路１５４號（實際使用：１樓）,02,28365822
臺北市,士林區,5901153861,佩佩藥局,台北市士林區中山北路６段１８２號,02,28382662
臺北市,士林區,5901153870,容育藥局,台北市士林區延平北路６段８號（實際使用：１樓）,02,28113680
臺北市,士林區,5901153889,新光維康藥局,台北市士林區基河路２５０之３號（實際使用：１樓）,02,28801011
臺北市,北投區,5901160044,石牌藥局,台北市北投區石牌路１段４９號,02,28214986
臺北市,北投區,5901160053,天蓮藥局,台北市北投區石牌路１段１６６巷１１５號,02,28211824
臺北市,北投區,5901160062,丸三大藥局,台北市北投區自強街１０５號,02,28230637
臺北市,北投區,5901160099,進春藥局,台北市北投區明德路１５１號,02,28216938
臺北市,北投區,5901160142,德昇藥局,台北市北投區裕民二路２０號,02,28217565
臺北市,北投區,5901160197,川秀藥局,台北市北投區石牌路２段９９巷９號１樓,02,28270702
臺北市,北投區,5901160222,新祥藥局,台北市北投區知行路２０８號－１,02,28582551
臺北市,北投區,5901160277,建民藥局,台北市北投區光明路１６１號,02,28912339
臺北市,北投區,5901160286,昌源藥局,台北市北投區中央北路４段４８５號,02,28928695
臺北市,北投區,5901160320,益元藥局,台北市北投區光明路１０６號,02,28912675
臺北市,北投區,5901160400,世全藥局,台北市北投區知行路２７３號,02,28585378
臺北市,北投區,5901160428,九福藥局,台北市北投區公館路２３６號,02,28953009
